rep,variable,p_valor_ajustado_BH
19,pct_alta_traslado,0.3664667008410649
19,pct_origen_emergencia,0.5827047566898623
19,pct_origen_referencia,0.0797084494474032
19,pct_uso_pabellon,0.095204400408016
19,pabellones_promedio,0.0797084494474032
19,tasa_partos,0.9199775410056986
19,tasa_prematurez,0.5620405640445016
19,cv_estancia,0.9199775410056986
19,pct_estancia_larga,0.4049432543063504
20,egresos_por_anio,0.811776144359961
20,estancia_media,0.6219848530719485
20,estancia_mediana,0.8760071178719995
20,peso_medio_grd,0.25537416397699714
20,severidad_media,0.8869267076729668
20,mortalidad_media,0.31341395421087376
20,entropia_grd,0.6133845581456356
20,comorbilidades_promedio,0.11607452615817342
20,tasa_cma,0.7919832664967498
20,peso_medio_cma,0.6219848530719485
20,pct_pediatrico,0.21105839214901534
20,pct_geriatrico,0.6219848530719485
20,pct_femenino_fertil,0.6219848530719485
20,edad_mediana,0.21105839214901534
20,pct_urgencia,0.2923706384379969
20,pct_programada,0.31341395421087376
20,pct_obstetrica_ingreso,0.37252805170024805
20,pct_alta_domicilio,0.5138577290274848
20,pct_alta_fallecido,0.40100367896305733
20,pct_alta_traslado,0.40100367896305733
20,pct_origen_emergencia,0.8760071178719995
20,pct_origen_referencia,0.21105839214901534
20,pct_uso_pabellon,0.8564644265317622
20,pabellones_promedio,0.21105839214901534
20,tasa_partos,0.6285630600443378
20,tasa_prematurez,0.5367338668104766
20,cv_estancia,0.5359363712730291
20,pct_estancia_larga,0.5359363712730291
21,egresos_por_anio,0.6175335255797108
21,estancia_media,0.6306297874921458
21,estancia_mediana,0.35745611671596744
21,peso_medio_grd,0.35745611671596744
21,severidad_media,0.6954780712026672
21,mortalidad_media,0.6306297874921458
21,entropia_grd,0.35745611671596744
21,comorbilidades_promedio,0.6306297874921458
21,tasa_cma,0.6954780712026672
21,peso_medio_cma,0.6175335255797108
21,pct_pediatrico,0.24134886861732172
21,pct_geriatrico,0.6954780712026672
21,pct_femenino_fertil,0.6306297874921458
21,edad_mediana,0.06347109868530947
21,pct_urgencia,0.24134886861732172
21,pct_programada,0.588441628026733
21,pct_obstetrica_ingreso,0.6306297874921458
21,pct_alta_domicilio,0.6306297874921458
21,pct_alta_fallecido,0.2865812224113339
21,pct_alta_traslado,0.6175335255797108
21,pct_origen_emergencia,0.9223652263854192
21,pct_origen_referencia,0.588441628026733
21,pct_uso_pabellon,0.35745611671596744
21,pabellones_promedio,0.6954780712026672
21,tasa_partos,0.9866065688150832
21,tasa_prematurez,0.6306297874921458
21,cv_estancia,0.6954780712026672
21,pct_estancia_larga,0.9572676758050386
22,egresos_por_anio,0.49897579017815485
22,estancia_media,0.5999167576895615
22,estancia_mediana,0.49897579017815485
22,peso_medio_grd,0.49897579017815485
22,severidad_media,0.17422754630402054
22,mortalidad_media,0.49897579017815485
22,entropia_grd,0.8345736346119386
22,comorbilidades_promedio,0.49897579017815485
22,tasa_cma,0.49897579017815485
22,peso_medio_cma,0.47226857284613727
22,pct_pediatrico,0.05179523886779003
22,pct_geriatrico,0.05179523886779003
22,pct_femenino_fertil,0.5999167576895615
22,edad_mediana,0.5999167576895615
22,pct_urgencia,0.17835359106969736
22,pct_programada,0.07556926411727616
22,pct_obstetrica_ingreso,0.5955235475960579
22,pct_alta_domicilio,0.08012862992903708
22,pct_alta_fallecido,0.8345736346119386
22,pct_alta_traslado,0.9337709017810187
22,pct_origen_emergencia,0.49897579017815485
22,pct_origen_referencia,0.055237154906219874
22,pct_uso_pabellon,0.055237154906219874
22,pabellones_promedio,0.4653575799703458
22,tasa_partos,0.4653575799703458
22,tasa_prematurez,0.8645464824806912
22,cv_estancia,0.43741837457630256
22,pct_estancia_larga,0.43741837457630256
23,egresos_por_anio,0.40597471712771005
23,estancia_media,0.8528084810112215
23,estancia_mediana,0.6032432359216778
23,peso_medio_grd,0.52156622682579
23,severidad_media,0.52156622682579
23,mortalidad_media,0.30247383114577253
23,entropia_grd,0.16151179825277887
23,comorbilidades_promedio,0.09689268445011784
23,tasa_cma,0.0033784307444383625
23,peso_medio_cma,0.645407684227404
23,pct_pediatrico,0.16151179825277887
