,101100,102100,103100,103101,104100,104103,105100,105101,105102,106100,106102,106103,107100,107101,107102,108100,108101,109100,109101,110100,110120,110130,110150,111100,111101,111195,112100,112101,112102,112103,112104,113100,113130,113150,113180,114101,114103,114105,115100,115107,115110,116100,116105,116108,116110,117101,117102,118100,118105,119100,120101,121109,121110,121114,121117,121121,122100,123100,124105,125100,126100,128109,129100,129106,133150
101100,,1.0,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,1.0,0.9811320754716981,0.0,0.7540983606557377,0.9629629629629629,1.0,0.9649122807017544,1.0,1.0,0.9836065573770492,0.0,1.0,0.9655172413793104,0.9833333333333333,0.9836065573770492,0.9827586206896551,0.9508196721311475,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.9454545454545454,0.0,1.0,0.9516129032258065,0.9833333333333333,1.0,0.9642857142857143,0.9824561403508771,1.0,0.9824561403508771,1.0,0.9824561403508771,1.0,0.5,0.96875,1.0,0.9649122807017544,0.7288135593220338,1.0,0.9838709677419355,0.9838709677419355,0.01818181818181818,0.03508771929824561,0.0,0.9411764705882353,0.9827586206896551,1.0,0.9655172413793104,1.0,0.9655172413793104,0.9152542372881356,1.0,1.0,1.0
102100,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7761194029850746,0.9821428571428571,1.0,0.967741935483871,1.0,1.0,0.9841269841269841,0.0,1.0,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9838709677419355,0.9538461538461539,0.0,0.0,0.9838709677419355,0.0,0.0,0.0,0.9473684210526315,0.0,1.0,0.9692307692307692,1.0,1.0,0.9661016949152542,1.0,1.0,0.984375,1.0,1.0,1.0,0.5211267605633803,0.9857142857142858,1.0,0.984375,0.7258064516129032,1.0,1.0,1.0,0.03278688524590164,0.04838709677419355,0.0,0.9649122807017544,1.0,1.0,0.9838709677419355,1.0,0.9850746268656716,0.9393939393939394,1.0,1.0,1.0
103100,0.9811320754716981,1.0,,0.9846153846153847,0.9833333333333333,0.9841269841269841,0.9850746268656716,1.0,0.9850746268656716,1.0,0.0,0.746268656716418,1.0,0.9830508474576272,0.9672131147540983,1.0,0.9830508474576272,0.9692307692307692,0.0,1.0,1.0,0.9682539682539683,0.96875,0.9666666666666667,0.9848484848484849,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.9827586206896551,0.0,0.9841269841269841,0.96875,1.0,1.0,0.9827586206896551,1.0,0.9848484848484849,0.9833333333333333,0.984375,1.0,0.9846153846153847,0.4782608695652174,1.0,1.0,1.0,0.6935483870967742,0.9833333333333333,1.0,1.0,0.04918032786885246,0.0625,0.0,0.9272727272727272,1.0,0.9833333333333333,1.0,1.0,1.0,0.9230769230769231,0.984375,0.984375,0.9824561403508771
103101,1.0,1.0,0.9846153846153847,,1.0,1.0,1.0,1.0,1.0,0.9836065573770492,0.0,0.7571428571428571,0.9666666666666667,1.0,0.9701492537313433,1.0,1.0,0.9846153846153847,0.0,1.0,0.9696969696969697,0.9852941176470589,0.9857142857142858,0.9841269841269841,0.9705882352941176,0.0,0.0,0.9838709677419355,0.0,0.0,0.0,0.9666666666666667,0.0,1.0,0.9558823529411765,0.9859154929577465,1.0,0.9836065573770492,0.9848484848484849,1.0,0.984375,1.0,0.9850746268656716,1.0,0.49295774647887325,0.971830985915493,1.0,0.9710144927536232,0.7230769230769231,1.0,0.9859154929577465,0.9855072463768116,0.0625,0.07575757575757576,0.0,0.9473684210526315,0.9861111111111112,1.0,0.9696969696969697,1.0,0.9701492537313433,0.9264705882352942,1.0,1.0,1.0
104100,1.0,1.0,0.9833333333333333,1.0,,1.0,1.0,1.0,1.0,0.9807692307692307,0.0,0.7258064516129032,0.98,1.0,0.9814814814814815,1.0,1.0,1.0,0.0,1.0,0.9814814814814815,1.0,1.0,1.0,0.9508196721311475,0.0,0.0,1.0,0.0,0.0,0.0,0.9444444444444444,0.0,1.0,0.9833333333333333,0.9841269841269841,1.0,0.9454545454545454,0.9824561403508771,1.0,0.9830508474576272,1.0,0.9827586206896551,1.0,0.46875,0.9846153846153847,1.0,0.9821428571428571,0.6779661016949152,1.0,0.984375,0.9836065573770492,0.03773584905660377,0.07272727272727272,0.0,0.9583333333333334,0.9833333333333333,1.0,0.9821428571428571,1.0,0.9827586206896551,0.95,1.0,1.0,1.0
104103,1.0,1.0,0.9841269841269841,1.0,1.0,,1.0,1.0,1.0,0.9836065573770492,0.0,0.7910447761194029,0.9661016949152542,1.0,0.9833333333333333,1.0,1.0,0.9838709677419355,0.0,1.0,0.9666666666666667,0.9850746268656716,0.9848484848484849,0.9838709677419355,0.9393939393939394,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.9322033898305084,0.0,1.0,0.9696969696969697,0.9852941176470589,1.0,0.95,0.9836065573770492,1.0,1.0,1.0,0.9836065573770492,1.0,0.5,0.9714285714285714,1.0,0.96875,0.75,1.0,0.9852941176470589,0.9841269841269841,0.01694915254237288,0.046875,0.0,0.9642857142857143,0.9848484848484849,1.0,0.967741935483871,1.0,0.9682539682539683,0.9538461538461539,1.0,1.0,1.0
105100,1.0,1.0,0.9850746268656716,1.0,1.0,1.0,,1.0,1.0,0.9838709677419355,0.0,0.7605633802816901,0.9666666666666667,1.0,0.9692307692307692,1.0,1.0,0.9852941176470589,0.0,1.0,0.9710144927536232,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9577464788732394,0.0,0.0,0.9841269841269841,0.0,0.0,0.0,0.9523809523809523,0.0,1.0,0.9577464788732394,0.9863013698630136,1.0,0.9696969696969697,0.9850746268656716,1.0,0.9855072463768116,1.0,0.9850746268656716,1.0,0.5,0.9736842105263158,1.0,0.9701492537313433,0.7205882352941176,1.0,0.9864864864864865,0.9857142857142858,0.045454545454545456,0.04477611940298507,0.0,0.95,0.9863013698630136,1.0,0.9701492537313433,1.0,0.9710144927536232,0.9295774647887324,1.0,1.0,1.0
105101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.7714285714285715,0.9827586206896551,1.0,0.9846153846153847,1.0,1.0,0.9850746268656716,0.0,1.0,0.9848484848484849,0.9848484848484849,0.9852941176470589,0.9848484848484849,0.9701492537313433,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.967741935483871,0.0,1.0,0.9571428571428572,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,0.5205479452054794,0.9859154929577465,1.0,0.9846153846153847,0.7313432835820896,1.0,1.0,1.0,0.0625,0.06060606060606061,0.0,0.9672131147540983,1.0,1.0,0.9848484848484849,1.0,0.9850746268656716,0.9558823529411765,1.0,1.0,1.0
105102,1.0,1.0,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,,0.9841269841269841,0.0,0.7808219178082192,0.9672131147540983,1.0,0.9850746268656716,1.0,1.0,0.9857142857142858,0.0,1.0,0.9705882352941176,0.9852941176470589,0.9863013698630136,0.9846153846153847,0.9428571428571428,0.0,0.0,0.9841269841269841,0.0,0.0,0.0,0.9344262295081968,0.0,1.0,0.958904109589041,0.9864864864864865,1.0,0.9538461538461539,0.9850746268656716,1.0,1.0,1.0,0.9846153846153847,1.0,0.5068493150684932,0.9733333333333334,1.0,0.971830985915493,0.734375,1.0,0.9864864864864865,0.9859154929577465,0.046875,0.05970149253731343,0.0,0.9672131147540983,0.9861111111111112,1.0,0.9696969696969697,1.0,0.9701492537313433,0.9436619718309859,1.0,1.0,1.0
106100,0.9811320754716981,1.0,1.0,0.9836065573770492,0.9807692307692307,0.9836065573770492,0.9838709677419355,1.0,0.9841269841269841,,0.0,0.734375,0.9811320754716981,0.9830508474576272,0.9824561403508771,1.0,0.9824561403508771,0.9824561403508771,0.0,1.0,0.9827586206896551,0.9838709677419355,0.9838709677419355,0.9827586206896551,0.9482758620689655,0.0,0.0,1.0,0.0,0.0,0.0,0.9423076923076923,0.0,0.9838709677419355,0.9508196721311475,1.0,1.0,0.9636363636363636,1.0,0.9833333333333333,0.9827586206896551,0.9838709677419355,1.0,0.9833333333333333,0.5625,0.9838709677419355,1.0,0.9836065573770492,0.711864406779661,0.9830508474576272,1.0,1.0,0.05454545454545454,0.07017543859649122,0.0,0.9615384615384616,1.0,0.9827586206896551,0.9830508474576272,1.0,0.9836065573770492,0.9491525423728814,0.9830508474576272,0.984375,0.9821428571428571
106102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.234375,0.0,0.0,0.9848484848484849,0.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095890410958904,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.21311475409836064,0.16129032258064516,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106103,0.7540983606557377,0.7761194029850746,0.746268656716418,0.7571428571428571,0.7258064516129032,0.7910447761194029,0.7605633802816901,0.7714285714285715,0.7808219178082192,0.734375,0.028985507246376812,,0.7538461538461538,0.7611940298507462,0.7575757575757576,0.7571428571428571,0.734375,0.7605633802816901,0.0,0.746031746031746,0.8,0.7352941176470589,0.7746478873239436,0.7761194029850746,0.8082191780821918,0.2463768115942029,0.17142857142857143,0.6923076923076923,0.0,0.0,0.0,0.75,0.0,0.7887323943661971,0.8450704225352113,0.75,0.7538461538461538,0.7611940298507462,0.7611940298507462,0.7638888888888888,0.7727272727272727,0.7761194029850746,0.7272727272727273,0.8142857142857143,0.76,0.7397260273972602,0.75,0.7941176470588235,1.0,0.7681159420289855,0.7466666666666667,0.7536231884057971,0.35384615384615387,0.3235294117647059,0.22388059701492538,0.7627118644067796,0.7571428571428571,0.796875,0.7424242424242424,0.7377049180327869,0.75,0.8840579710144928,0.7246376811594203,0.7808219178082192,0.7377049180327869
107100,0.9629629629629629,0.9821428571428571,1.0,0.9666666666666667,0.98,0.9661016949152542,0.9666666666666667,0.9827586206896551,0.9672131147540983,0.9811320754716981,0.0,0.7538461538461538,,0.9821428571428571,0.9636363636363636,0.9830508474576272,0.9629629629629629,0.9473684210526315,0.0,0.9818181818181818,1.0,0.9491525423728814,0.9482758620689655,0.9464285714285714,0.9666666666666667,0.017241379310344827,0.0,0.9655172413793104,0.0,0.01639344262295082,0.017857142857142856,0.9615384615384616,0.0,0.9655172413793104,0.9166666666666666,0.9836065573770492,1.0,0.9649122807017544,1.0,0.9672131147540983,0.9818181818181818,0.9649122807017544,0.9824561403508771,0.9833333333333333,0.4666666666666667,1.0,0.9818181818181818,1.0,0.6896551724137931,0.967741935483871,0.9830508474576272,0.9830508474576272,0.09615384615384616,0.0847457627118644,0.0,0.92,0.9830508474576272,0.9622641509433962,1.0,0.9814814814814815,1.0,0.8983050847457628,0.9830508474576272,0.967741935483871,0.9629629629629629
107101,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,1.0,0.9830508474576272,0.0,0.7611940298507462,0.9821428571428571,,0.9836065573770492,1.0,1.0,1.0,0.0,1.0,0.9836065573770492,1.0,1.0,1.0,0.9538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.9473684210526315,0.0,1.0,0.9692307692307692,0.9852941176470589,1.0,0.9523809523809523,0.984375,1.0,0.9846153846153847,1.0,0.9841269841269841,1.0,0.4927536231884058,0.9852941176470589,1.0,0.9836065573770492,0.7142857142857143,1.0,0.9857142857142858,0.9848484848484849,0.047619047619047616,0.046875,0.0,0.9821428571428571,0.9846153846153847,1.0,0.9841269841269841,1.0,0.9848484848484849,0.9692307692307692,1.0,1.0,1.0
107102,0.9649122807017544,0.967741935483871,0.9672131147540983,0.9701492537313433,0.9814814814814815,0.9833333333333333,0.9692307692307692,0.9846153846153847,0.9850746268656716,0.9824561403508771,0.0,0.7575757575757576,0.9636363636363636,0.9836065573770492,,0.9696969696969697,0.9838709677419355,0.9838709677419355,0.0,0.9661016949152542,0.9538461538461539,0.984375,0.9852941176470589,0.9838709677419355,0.9375,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.9298245614035088,0.0,0.9672131147540983,0.9846153846153847,0.9848484848484849,0.9682539682539683,0.95,0.9836065573770492,0.984375,1.0,0.96875,0.984375,0.9692307692307692,0.4927536231884058,0.9552238805970149,0.9701492537313433,0.9523809523809523,0.7213114754098361,0.9682539682539683,0.9850746268656716,0.9692307692307692,0.078125,0.06451612903225806,0.0,0.9827586206896551,0.9701492537313433,0.9666666666666667,0.9516129032258065,0.967741935483871,0.9523809523809523,0.9692307692307692,0.96875,1.0,0.9661016949152542
108100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7571428571428571,0.9830508474576272,1.0,0.9696969696969697,,1.0,0.9852941176470589,0.0,1.0,0.9855072463768116,0.9859154929577465,0.9855072463768116,0.9852941176470589,0.9565217391304348,0.0,0.0,0.9841269841269841,0.0,0.0,0.0,0.95,0.0,1.0,0.9583333333333334,1.0,1.0,0.96875,1.0,1.0,0.9848484848484849,1.0,1.0,1.0,0.5,0.9861111111111112,1.0,0.9848484848484849,0.7121212121212122,1.0,1.0,1.0,0.045454545454545456,0.06153846153846154,0.0,0.9491525423728814,1.0,1.0,0.9848484848484849,1.0,0.9852941176470589,0.9285714285714286,1.0,1.0,1.0
108101,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508771,0.0,0.734375,0.9629629629629629,1.0,0.9838709677419355,1.0,,1.0,0.0,1.0,0.9661016949152542,1.0,1.0,1.0,0.9365079365079365,0.0,0.0,1.0,0.0,0.0,0.0,0.9259259259259259,0.0,1.0,0.967741935483871,0.9838709677419355,1.0,0.9473684210526315,0.9827586206896551,1.0,0.9833333333333333,1.0,0.9830508474576272,1.0,0.5076923076923077,0.96875,1.0,0.9661016949152542,0.6885245901639344,1.0,0.9850746268656716,0.9838709677419355,0.06666666666666667,0.0847457627118644,0.0,0.9636363636363636,0.984375,1.0,0.9672131147540983,1.0,0.9672131147540983,0.9354838709677419,1.0,1.0,1.0
