COD_HOSPITAL,n_hospitalizacion_actual,n_nocturna,n_diurna,proporcion_diurna_hospitalizacion,estancia_media_actual,estancia_media_sin_diurna,cambio_rel_estancia_media_pct,peso_medio_grd_actual,peso_medio_grd_sin_diurna,cambio_rel_peso_medio_grd_pct,severidad_media_actual,severidad_media_sin_diurna,cambio_rel_severidad_media_pct,mortalidad_media_actual,mortalidad_media_sin_diurna,cambio_rel_mortalidad_media_pct
113150,28666,28569,97,0.0033837996232470523,4.971115607339706,4.987993979488256,0.33952885995308474,0.7307990581176307,0.732516052364451,0.23494751775446307,1.6023512174701737,1.6077916622912947,0.33952885995308996,1.4447080164654993,1.4496132171234555,0.3395288599530885
121117,15980,15930,50,0.0031289111389236545,7.066145181476846,7.088323917137476,0.31387319522912804,0.9433324030037549,0.9447493283113624,0.15020424434650406,1.9082603254067585,1.9142498430634023,0.31387319522911994,1.8019399249061328,1.807595731324545,0.3138731952291284
112101,90422,90142,280,0.0030965915374576982,5.562473734268209,5.57975194692818,0.31062102016819026,0.8612673099466941,0.8628912682212507,0.18855450053679,1.7797328083873394,1.7852610325930198,0.3106210201681738,1.520415385636239,1.5251381154178962,0.3106210201681778
110120,114556,114248,308,0.0026886413631760885,8.1275642928226,8.149475692803248,0.26959368380510573,0.983784050595342,0.9856824775926055,0.19297192266073634,1.7330912392192466,1.737763461942441,0.26958896435822766,1.5895195362966583,1.5938047055528324,0.26958896435824
111100,100855,100600,255,0.002528382331069357,6.110901789698081,6.125974155069582,0.2466471543841601,0.9599038600352986,0.9617972236304537,0.19724512776576436,1.5758918833164772,1.5798864799848904,0.2534816449467659,1.4439784242568465,1.4476386445193292,0.25348164494676934
115100,127364,127085,279,0.002190571904148739,7.336526381909548,7.352633359825623,0.21954501459698483,1.1527650599855532,1.15453269071881,0.15333833359582924,1.7991347633554222,1.8030845497108234,0.21953810441830318,1.6430388492823718,1.6466459456269427,0.21953810441830826
116105,153880,153556,324,0.00210553678190798,7.294306491548444,7.309697628831739,0.21100206443377692,1.1671592611125552,1.1686026316132225,0.12366525706967324,1.7150506888484534,1.7186694105082185,0.2109979421188372,1.5850597868468936,1.5884042303784938,0.21099794211883435
103100,113824,113590,234,0.0020558054540342984,8.479990863006599,8.497196031305847,0.20289135421484134,1.0918744544208605,1.0935688079936619,0.15517842421728267,1.5851226454877705,1.5883880623294304,0.20600404965226538,1.450862735451223,1.453851571441148,0.20600404965225855
119100,116836,116646,190,0.0016262110993187032,6.322520456023828,6.332818956500866,0.1628859969480259,1.0318713744051489,1.0318032988700856,-0.006597288843535977,1.5930706289157452,1.5956655178917407,0.16288599694801778,1.4723886473347256,1.4747869622618863,0.16288599694802408
122100,107619,107450,169,0.0015703546771480873,7.230535500236947,7.24189855746859,0.1571537437479048,1.05633673329059,1.057507285248953,0.11081238789422283,1.6743790594597607,1.677012563983248,0.15728245695673113,1.5085347382897072,1.510907398790135,0.1572824569567232
120101,143602,143491,111,0.0007729697357975516,6.437193593314763,6.442173267637241,0.0773578462460572,1.0371324257322323,1.0375640569791833,0.041617756444772655,1.685791284243952,1.687095357897011,0.07735676802029566,1.499832871408476,1.5009930936435039,0.07735676802030696
118105,35648,35622,26,0.0007293536804308797,4.7141214093357275,4.7175621806748635,0.07298860254897103,0.7073714598294433,0.7076553393970018,0.04013161170326751,1.6651144524236985,1.6663297961933636,0.07298860254897921,1.5420780969479353,1.5432036382011116,0.07298860254898765
115110,29620,29601,19,0.0006414584740040513,4.169885212694125,4.172561737779129,0.06418702070877308,0.8204107258609048,0.8208013276578493,0.04761051807734712,1.7387913571910871,1.7399074355596096,0.06418702070876477,1.4101620526671168,1.4110671936758894,0.0641870207087653
117102,39132,39126,6,0.00015332720024532353,5.0876776040069505,5.088457802995451,0.015335071308088708,0.8324588827558009,0.8325181643919645,0.0071212689769475325,1.5566799550240213,1.5569186730051627,0.015335071308071548,1.4581927833997752,1.4584163983029188,0.015335071308077701
126100,60686,60677,9,0.0001483043865141878,8.299794018291175,8.301025117014964,0.01483288285318642,1.0872756517153876,1.0873897457026553,0.010493565922099744,1.8219523448571335,1.8222225884602072,0.014832638396746665,1.6274758593415286,1.6277172569507392,0.014832638396754567
106103,40274,40271,3,7.448974524507126e-05,7.094730830353596,7.09523454766694,0.007099879127040421,0.8085130952972142,0.808530019120459,0.0020932033560429075,1.7022396583403685,1.7023664671848229,0.007449529438058581,1.5185976063961861,1.5187107347719202,0.007449529438054366
121114,27759,27758,1,3.602435246226449e-05,8.670881515904751,8.671193890049715,0.003602565026290836,0.9269876616592819,0.9270033359752146,0.0016908872233075765,1.7096076948016858,1.7096692845305859,0.0036025650263096674,1.6139630390143738,1.6140211830823545,0.0036025650262894314
124105,136205,136204,1,7.341874380529349e-06,8.097398735710668,8.097450845068355,0.0006435320698448939,1.0529368921845748,1.0529437219171243,0.0006486364567716001,1.845409493043574,1.8454230419077267,0.0007341928284040087,1.5907565801549135,1.5907682593756425,0.0007341928284112424
101100,94115,94115,0,0.0,5.947936035701004,5.947936035701004,0.0,0.9158525633533444,0.9158525633533444,0.0,1.5489135631939648,1.5489135631939648,0.0,1.4530733676884662,1.4530733676884662,0.0
104103,29449,29449,0,0.0,5.539746680702231,5.539746680702231,0.0,0.8547590478454278,0.8547590478454278,0.0,1.6651838772114502,1.6651838772114502,0.0,1.4812047947298719,1.4812047947298719,0.0
106102,24647,24647,0,0.0,11.764920680001623,11.764920680001623,0.0,1.3150853166714003,1.3150853166714003,0.0,2.0000405728891955,2.0000405728891955,0.0,1.8056152878646488,1.8056152878646488,0.0
